Temperature,Vibration,Current,RPM,Fault
59.93,2.75,11.72,1390.77,0
56.15,1.46,5.65,1449.0,0
76.76,8.99,15.3,1396.39,1
109.19,14.97,21.69,1305.18,2
49.36,4.48,10.46,1371.8,0
58.97,6.28,12.37,1295.21,1
108.39,14.17,20.64,1242.33,2
47.88,3.65,6.1,1396.33,0
64.92,1.69,6.02,1487.26,0
57.38,1.42,9.65,1392.93,0
72.12,8.27,9.57,1308.39,1
96.98,13.88,16.48,1288.17,2
48.44,2.55,10.27,1449.18,0
57.47,2.94,6.35,1438.89,0
63.41,2.78,6.91,1368.4,0
56.64,2.67,5.29,1457.99,0
51.89,3.58,8.9,1446.59,0
62.11,7.42,10.31,1380.76,1
47.73,3.01,8.91,1386.01,0
72.25,5.43,11.94,1373.44,1
46.74,3.82,11.5,1473.68,0
54.33,3.98,10.41,1487.98,0
44.56,3.45,7.88,1448.07,0
50.8,3.26,8.24,1477.12,0
80.57,6.47,14.93,1412.36,1
75.52,4.13,13.19,1367.55,1
66.91,3.94,13.9,1341.28,1
63.15,7.44,14.23,1421.3,1
55.33,8.31,8.6,1424.7,1
46.09,2.84,11.35,1480.8,0
55.1,4.97,11.75,1474.38,0
61.18,5.5,10.49,1413.86,1
95.36,8.72,20.73,1231.48,2
58.77,3.84,6.43,1477.04,0
43.08,2.6,7.45,1465.93,0
42.79,2.96,9.92,1363.05,0
40.56,4.33,5.39,1380.84,0
61.9,3.82,5.18,1351.43,0
84.74,6.27,15.7,1292.85,1
77.33,8.42,8.07,1316.84,1
54.1,4.57,11.96,1495.39,0
51.47,3.45,6.74,1395.1,0
45.55,1.48,7.36,1491.44,0
48.6,2.12,7.9,1457.11,0
73.1,5.16,11.55,1420.51,1
50.65,4.78,6.52,1388.51,0
61.49,2.83,6.84,1386.26,0
64.19,4.98,5.82,1477.43,0
59.57,4.38,10.59,1426.27,0
43.75,2.75,6.39,1408.98,0
44.96,4.45,9.31,1498.35,0
73.98,7.34,12.78,1389.31,1
76.48,7.36,8.47,1370.8,1
52.33,1.33,6.37,1491.56,0
57.07,3.43,11.03,1414.52,0
54.57,2.95,6.31,1484.21,0
82.28,4.88,13.53,1326.18,1
105.49,13.36,22.88,1246.3,2
59.18,7.35,12.12,1299.06,1
63.3,8.53,13.67,1413.5,1
107.87,9.9,20.1,1138.6,2
58.31,1.93,10.69,1438.26,0
60.9,2.97,7.85,1442.21,0
63.19,1.38,7.6,1456.34,0
41.4,3.6,7.3,1441.84,0
106.62,13.6,16.14,1117.22,2
51.8,1.38,9.21,1478.26,0
41.09,1.87,11.8,1496.89,0
66.87,7.87,12.11,1286.68,1
47.28,1.88,10.37,1428.57,0
89.15,10.76,18.03,1201.35,2
64.7,1.61,8.33,1447.06,0
65.43,6.99,14.36,1437.62,1
77.16,3.38,11.1,1328.07,1
62.07,8.61,15.64,1443.01,1
51.87,2.39,9.39,1357.91,0
97.95,11.79,22.65,1284.82,2
50.88,4.81,10.03,1489.52,0
43.65,1.74,6.43,1385.81,0
69.29,8.93,11.52,1390.43,1
48.69,4.51,6.41,1361.74,0
90.78,8.91,16.1,1242.45,2
62.67,6.73,8.48,1400.22,1
57.36,6.93,9.21,1290.59,1
49.88,3.85,6.39,1483.53,0
79.19,14.06,18.91,1185.15,2
55.06,4.75,8.91,1350.84,0
63.26,1.3,7.91,1459.42,0
103.23,14.89,22.54,1186.5,2
73.33,7.84,12.34,1387.02,1
64.8,4.74,12.19,1293.45,1
47.45,1.64,10.81,1495.72,0
42.28,1.59,8.56,1488.28,0
63.9,4.69,8.2,1476.93,0
47.96,2.03,5.15,1390.94,0
41.94,3.8,11.06,1471.12,0
51.1,3.5,8.42,1410.27,0
89.92,13.52,21.56,1125.72,2
109.91,13.42,19.04,1208.78,2
47.88,4.5,7.43,1434.28,0
59.21,8.32,13.84,1307.99,1
41.16,1.62,7.54,1353.11,0
61.26,4.55,8.63,1475.95,0
42.81,1.89,9.69,1375.94,0
45.87,4.98,5.03,1445.95,0
52.5,4.73,8.98,1422.42,0
82.07,3.3,12.19,1285.58,1
63.71,2.57,7.51,1374.36,0
42.39,2.42,6.76,1487.33,0
53.69,1.58,5.94,1491.57,0
59.64,8.17,10.64,1342.58,1
57.22,7.86,9.39,1395.5,1
49.96,1.17,10.11,1446.14,0
63.62,3.62,9.86,1440.73,1
42.36,3.96,10.6,1458.81,0
63.34,1.21,6.87,1392.75,0
55.78,2.33,8.88,1388.64,0
56.24,1.95,9.11,1468.83,0
74.16,5.33,11.41,1292.8,1
58.2,2.99,8.06,1459.43,0
51.77,1.2,6.34,1468.58,0
60.12,3.07,9.8,1487.2,0
45.16,2.46,8.52,1453.56,0
40.83,1.42,6.47,1495.51,0
49.49,2.97,5.21,1438.95,0
51.39,2.3,10.83,1425.74,0
50.34,1.82,11.14,1373.74,0
61.75,3.42,9.3,1429.79,0
83.27,7.06,9.7,1341.22,1
97.5,9.83,20.2,1314.5,2
40.16,3.49,10.57,1493.57,0
59.67,3.99,8.57,1334.39,1
76.35,13.27,20.25,1181.1,2
64.18,3.45,10.1,1401.75,0
40.99,2.05,5.69,1409.14,0
48.39,3.52,6.39,1354.51,0
54.36,4.33,9.82,1353.17,0
52.92,4.04,6.98,1402.96,0
44.69,1.68,11.09,1412.95,0
55.27,4.14,9.67,1397.71,0
64.15,1.82,10.19,1432.0,0
63.03,6.57,12.16,1354.54,1
62.95,5.69,12.3,1392.82,1
49.19,1.23,5.78,1427.38,0
51.76,2.72,9.01,1363.59,0
56.8,1.01,5.77,1402.63,0
104.63,11.88,21.09,1281.32,2
63.44,3.3,7.47,1412.91,0
62.17,2.51,10.25,1364.52,0
90.6,10.92,19.6,1245.16,2
52.34,4.5,11.21,1351.64,0
90.5,13.31,16.26,1303.83,2
49.0,1.06,8.94,1368.56,0
60.53,2.58,9.74,1475.22,0
84.56,6.25,10.17,1396.22,1
55.82,4.9,7.17,1419.15,0
64.1,3.57,5.16,1414.53,0
45.69,1.69,9.67,1441.42,0
63.63,4.55,10.01,1399.0,0
46.61,4.72,9.6,1367.15,0
55.09,4.58,11.06,1483.56,0
42.9,2.55,9.38,1393.63,0
59.8,2.3,10.01,1370.31,0
41.74,2.3,5.61,1498.33,0
62.03,3.46,10.76,1431.94,0
63.4,3.78,8.99,1364.58,0
43.77,2.84,8.81,1492.61,0
45.81,4.56,10.73,1436.23,0
52.5,4.27,6.1,1496.59,0
56.97,2.45,9.16,1351.52,0
83.33,6.66,13.73,1409.53,1
47.0,2.01,5.5,1495.83,0
42.92,1.87,10.38,1390.72,0
58.79,3.32,14.14,1393.21,1
48.9,3.53,11.39,1480.2,0
61.87,4.96,9.27,1441.93,0
53.72,3.15,8.96,1492.31,0
47.19,4.9,10.25,1467.01,0
75.77,14.88,15.86,1279.17,2
43.08,2.76,10.68,1397.27,0
56.06,4.14,5.81,1428.43,0
51.39,3.06,8.64,1492.56,0
87.52,11.24,23.98,1110.35,2
45.99,2.74,6.47,1481.3,0
64.37,4.3,10.33,1377.16,0
44.21,3.7,7.95,1430.67,0
46.29,3.25,9.08,1436.54,0
55.87,1.66,11.17,1414.12,0
53.85,3.61,10.81,1380.96,0
62.88,3.35,5.19,1494.45,0
40.79,4.71,9.91,1412.1,0
65.43,7.07,12.53,1325.39,1
62.6,4.98,7.53,1373.1,0
40.01,4.85,8.09,1351.96,0
54.0,1.99,11.84,1469.49,0
60.05,2.74,11.09,1377.1,0
54.54,4.43,7.16,1473.25,0
43.71,3.14,5.33,1443.0,0
45.84,2.06,10.73,1471.61,0
54.29,3.76,7.71,1477.25,0
62.56,1.27,8.74,1371.32,0
78.37,6.79,12.11,1400.48,1
62.27,1.38,11.92,1492.36,0
50.37,3.77,8.45,1396.28,0
49.03,2.63,9.76,1358.5,0
61.32,4.37,10.24,1301.66,1
45.52,3.2,9.79,1397.11,0
61.28,2.98,8.36,1438.86,0
63.24,3.08,9.52,1376.74,0
60.49,2.31,7.45,1439.45,0
62.23,3.7,10.79,1431.53,0
44.85,3.87,11.64,1449.24,0
57.39,4.7,9.99,1405.26,0
61.24,2.34,6.34,1419.8,0
58.98,3.04,10.55,1463.24,0
95.4,11.23,22.92,1135.41,2
87.36,8.71,22.59,1164.91,2
55.8,3.46,8.86,1387.58,0
49.78,2.11,9.05,1428.42,0
41.28,3.2,5.45,1376.38,0
73.08,5.52,13.03,1295.74,1
53.54,4.89,10.0,1422.15,0
56.79,1.7,6.98,1386.92,0
45.78,3.04,11.21,1454.06,0
62.19,2.99,11.92,1365.51,0
57.35,1.86,9.12,1397.18,0
88.93,10.32,21.24,1281.63,2
48.49,2.24,11.68,1467.54,0
79.43,10.94,19.81,1182.79,2
109.25,13.45,15.2,1219.56,2
85.28,10.91,22.87,1220.13,2
76.86,4.37,15.65,1284.29,1
53.57,2.01,7.42,1377.24,0
42.07,1.01,11.72,1499.42,0
88.65,13.54,17.46,1162.02,2
61.06,1.44,10.56,1377.45,0
63.17,1.13,10.41,1357.81,0
53.65,4.83,10.23,1477.52,0
50.36,3.25,7.06,1381.36,0
64.83,1.73,6.5,1393.34,0
67.47,3.8,12.31,1407.18,1
80.45,7.22,9.94,1384.6,1
82.76,13.02,21.09,1261.44,2
42.38,4.41,7.03,1451.8,0
105.82,14.7,18.89,1293.11,2
63.15,2.78,10.88,1444.22,0
51.46,1.63,6.24,1356.44,0
93.68,10.02,21.58,1160.55,2
46.06,3.73,6.37,1445.98,0
45.32,2.5,6.9,1363.25,0
55.96,8.79,11.35,1322.05,1
75.52,13.66,24.38,1273.65,2
43.68,3.17,7.7,1416.38,0
63.73,4.85,10.89,1454.36,0
44.23,4.18,5.01,1392.36,0
57.28,6.37,11.2,1417.1,1
70.05,7.19,11.62,1320.41,1
41.14,1.86,10.45,1444.75,0
64.13,1.61,7.06,1465.15,0
84.22,5.28,8.52,1447.96,1
65.43,7.71,9.79,1411.29,1
43.43,1.69,5.38,1448.5,0
83.88,10.81,21.43,1213.97,2
41.42,4.07,9.91,1399.7,0
49.36,3.48,10.34,1460.33,0
48.93,2.38,8.64,1416.1,0
50.75,1.07,8.78,1498.39,0
41.83,2.32,7.46,1439.94,0
44.48,4.17,6.93,1492.22,0
54.13,3.23,5.11,1448.11,0
56.69,4.75,9.56,1373.78,0
57.22,3.48,8.09,1386.05,0
60.23,4.04,11.78,1490.36,0
48.17,1.04,10.79,1470.15,0
60.51,8.41,12.05,1291.42,1
64.55,4.14,11.28,1415.81,0
53.97,1.01,7.56,1370.82,0
59.15,4.72,5.51,1352.25,0
47.44,3.24,6.81,1360.94,0
71.04,6.03,8.58,1320.59,1
62.78,4.54,6.31,1409.88,0
63.95,1.26,10.42,1396.44,0
75.72,6.94,11.53,1389.09,1
75.05,3.95,9.92,1434.9,1
57.08,4.85,7.1,1479.22,0
42.42,4.22,6.34,1418.71,0
82.24,4.41,15.27,1332.61,1
72.35,3.88,14.49,1388.11,1
56.27,4.25,8.04,1368.68,0
83.98,6.09,11.79,1408.43,1
100.5,14.69,17.77,1229.3,2
48.62,3.58,8.63,1386.43,0
42.28,4.0,6.23,1405.78,0
48.89,3.09,8.71,1453.1,0
58.05,4.09,6.05,1416.62,0
46.44,1.91,8.85,1360.53,0
62.81,2.81,6.58,1374.27,0
43.95,1.78,7.3,1463.54,0
65.51,3.5,13.8,1332.96,1
43.43,2.53,11.91,1374.15,0
52.6,3.91,8.35,1393.11,0
58.12,2.83,6.33,1462.05,0
63.12,1.22,8.4,1486.92,0
50.78,1.21,11.95,1426.14,0
58.37,3.13,7.02,1423.92,0
43.04,2.87,5.02,1410.27,0
80.56,6.04,11.92,1341.51,1
42.08,1.02,7.81,1463.58,0
46.07,4.97,6.38,1436.33,0
70.18,8.74,9.09,1445.52,1
83.79,5.93,8.88,1373.15,1
44.72,3.03,8.7,1471.59,0
57.82,1.17,5.9,1365.92,0
69.59,3.95,13.75,1336.3,1
80.86,6.7,15.43,1365.01,1
46.26,4.25,5.9,1488.86,0
64.33,2.86,10.93,1359.36,0
72.05,3.65,10.98,1321.26,1
49.78,2.6,10.35,1424.92,0
87.66,10.06,21.01,1148.65,2
101.51,9.13,19.77,1258.03,2
62.49,2.34,7.06,1480.92,0
44.77,3.21,7.85,1408.51,0
57.69,2.72,5.64,1494.36,0
60.65,2.25,7.69,1486.42,0
57.8,2.64,10.0,1451.28,0
46.54,4.7,6.26,1485.73,0
55.57,5.79,15.21,1318.13,1
50.4,4.16,8.07,1414.79,0
60.38,3.2,11.08,1464.49,0
52.09,2.93,5.62,1470.35,0
60.26,4.42,6.9,1411.32,0
57.29,3.65,5.27,1405.24,0
43.29,2.53,6.43,1446.6,0
47.91,4.9,6.8,1418.42,0
63.97,5.71,9.02,1416.43,1
70.58,4.23,15.02,1429.53,1
58.63,2.52,7.12,1418.9,0
47.32,2.12,10.07,1488.1,0
61.37,1.66,6.62,1426.85,0
51.52,4.6,6.54,1461.21,0
96.82,14.29,16.68,1237.88,2
51.96,3.05,7.8,1489.48,0
45.66,1.65,10.49,1493.44,0
51.37,2.88,9.95,1491.1,0
78.19,12.54,19.13,1189.24,2
83.65,7.35,13.56,1398.01,1
43.24,3.7,10.91,1435.85,0
42.76,4.69,10.26,1438.47,0
57.01,1.49,5.8,1411.64,0
93.21,12.74,22.79,1128.82,2
67.12,7.1,8.81,1302.6,1
62.39,4.53,5.28,1450.45,0
46.65,1.54,7.87,1438.55,0
62.78,4.97,5.74,1384.96,0
46.23,4.56,10.03,1360.95,0
57.67,8.17,14.5,1285.68,1
78.67,5.11,11.24,1346.93,1
53.14,1.37,8.06,1437.27,0
44.87,4.74,5.73,1459.44,0
55.0,3.01,11.79,1367.97,0
43.23,3.15,11.56,1396.25,0
54.64,3.18,6.64,1445.67,0
65.62,6.93,12.3,1395.11,1
84.18,7.58,12.87,1342.12,1
58.26,1.38,8.7,1393.69,0
53.43,1.85,8.17,1375.59,0
71.12,6.44,15.95,1305.93,1
56.58,4.19,7.24,1446.8,0
46.87,2.58,7.95,1411.65,0
46.58,3.22,7.88,1492.16,0
62.82,6.7,15.39,1296.32,1
88.6,14.72,24.71,1141.38,2
90.25,12.77,24.92,1190.14,2
56.12,4.63,8.96,1469.97,0
82.91,7.39,14.21,1291.42,1
47.81,2.02,10.88,1479.94,0
50.04,4.2,6.43,1433.26,0
56.4,4.64,5.65,1389.53,0
44.15,1.22,5.74,1485.19,0
74.01,4.52,12.44,1369.69,1
74.77,8.93,10.12,1394.25,1
40.44,3.15,9.4,1499.2,0
43.33,1.82,10.37,1394.31,0
91.49,14.98,16.57,1255.97,2
62.1,1.07,7.84,1488.93,0
53.95,2.22,5.61,1350.21,0
46.84,3.95,5.36,1357.39,0
60.77,3.45,9.23,1421.9,0
105.07,9.6,17.2,1144.26,2
55.5,3.88,14.64,1389.75,1
60.92,3.29,11.99,1393.03,0
58.06,2.71,9.45,1489.23,0
77.83,5.5,8.53,1397.9,1
57.25,4.54,6.45,1487.73,0
80.99,8.01,20.95,1309.65,2
76.87,3.57,11.43,1284.96,1
61.13,1.04,6.54,1449.83,0
41.94,4.99,6.89,1371.16,0
63.54,2.28,7.34,1475.98,0
47.71,2.45,12.0,1466.69,0
77.11,4.03,11.78,1448.1,1
48.33,2.97,9.01,1385.75,0
48.46,1.03,9.76,1473.82,0
49.74,3.07,7.27,1443.4,0
57.37,3.27,10.57,1460.25,0
47.31,1.18,10.47,1355.89,0
61.82,5.75,14.55,1435.62,1
93.43,10.02,22.91,1135.05,2
61.82,1.16,11.0,1354.15,0
61.41,3.09,7.54,1387.16,0
61.23,1.55,5.22,1490.16,0
50.3,1.11,6.05,1426.84,0
77.3,13.61,17.42,1143.46,2
46.89,2.94,6.62,1498.93,0
42.09,3.57,8.87,1356.05,0
55.26,2.68,11.2,1463.28,0
60.22,5.96,13.5,1390.84,1
51.22,4.45,11.09,1420.6,0
84.96,6.78,14.36,1412.9,1
49.11,2.32,6.65,1498.98,0
52.72,2.86,11.66,1491.73,0
50.63,1.11,11.18,1385.96,0
64.13,4.33,10.02,1421.85,0
56.87,3.21,9.35,1403.74,1
108.26,8.03,18.17,1284.22,2
80.27,5.41,11.44,1305.19,1
40.53,1.11,11.24,1458.38,0
45.04,4.64,10.32,1451.46,0
64.92,2.4,11.73,1365.2,0
46.06,3.7,10.09,1419.63,0
50.67,2.92,10.17,1402.81,0
46.87,3.04,11.17,1356.43,0
50.14,4.87,6.41,1436.94,0
62.74,2.71,9.41,1355.3,0
53.87,3.61,8.54,1388.52,0
64.34,1.92,10.41,1400.85,0
78.4,7.98,10.15,1396.78,1
62.7,3.59,8.35,1472.21,0
59.76,8.29,14.97,1284.97,1
54.68,3.67,5.16,1409.39,0
61.3,3.21,8.93,1481.5,0
77.9,12.18,23.78,1117.55,2
44.82,1.28,7.59,1428.65,0
103.4,8.77,16.22,1230.78,2
80.23,3.63,15.6,1311.02,1
55.76,1.06,10.94,1458.45,0
47.35,2.1,11.09,1371.76,0
64.56,1.72,9.14,1363.45,0
49.01,2.56,10.33,1419.01,0
59.22,4.51,5.73,1407.73,0
50.36,1.18,10.49,1451.81,0
101.75,10.24,24.52,1242.04,2
74.79,7.6,12.6,1324.33,1
42.92,2.17,6.78,1467.15,0
54.52,3.86,11.42,1455.82,0
57.68,5.51,15.03,1440.6,1
46.5,2.25,9.3,1359.67,0
56.36,4.27,8.83,1369.94,0
60.56,4.41,7.8,1499.17,0
73.06,5.73,10.85,1441.0,1
43.58,3.52,9.65,1491.29,0
54.93,4.38,7.7,1487.22,0
48.64,3.7,9.19,1366.37,0
64.57,3.3,11.81,1354.06,0
43.33,1.63,11.64,1481.94,0
50.93,2.07,9.23,1480.7,0
70.35,7.24,9.54,1397.03,1
55.84,1.99,7.13,1465.62,0
63.8,3.8,10.28,1463.63,0
44.74,3.28,11.54,1401.78,0
41.5,3.25,11.7,1376.3,0
48.08,3.18,8.86,1403.48,0
59.15,2.78,7.42,1417.68,0
43.65,3.21,9.54,1408.53,0
90.77,10.6,19.61,1283.61,2
55.89,8.21,9.95,1402.7,1
41.94,3.89,8.88,1369.07,0
46.25,4.06,6.26,1489.24,0
69.4,3.55,9.65,1311.94,1
54.39,1.47,6.89,1410.59,0
51.62,4.65,9.49,1419.56,0
40.67,3.94,9.38,1437.11,0
54.04,1.04,7.25,1465.3,0
84.84,7.91,12.45,1362.41,1
46.73,5.0,9.13,1452.17,0
41.85,3.38,8.77,1476.91,0
70.84,5.32,12.9,1411.3,1
46.89,1.2,11.38,1482.48,0
44.44,1.13,7.36,1414.13,0
59.77,2.28,9.38,1482.9,0
58.37,4.71,9.4,1468.48,0
54.99,2.33,5.06,1380.03,0
55.15,2.53,5.71,1437.37,0
45.27,2.28,5.94,1471.4,0
45.28,4.01,5.36,1423.88,0
40.45,1.9,7.72,1366.76,0
41.24,3.9,5.78,1441.25,0
50.04,4.06,11.41,1412.02,0
80.67,7.98,11.18,1393.57,1
67.29,5.51,12.22,1283.25,1
76.14,5.64,15.03,1303.41,1
45.92,3.51,10.81,1412.34,0
53.64,3.74,9.92,1469.02,0
43.75,3.98,9.16,1361.78,0
63.32,3.42,9.62,1410.27,0
48.3,4.28,11.78,1355.97,0
45.77,4.02,10.1,1371.3,0
88.95,13.9,22.05,1233.19,2
61.73,2.4,7.92,1388.76,0
60.97,4.36,10.08,1492.87,0
75.84,4.63,12.72,1341.37,1
55.81,4.75,10.85,1357.9,1
80.87,4.4,8.76,1445.86,1
57.31,3.03,11.32,1407.1,0
82.88,12.64,21.1,1301.32,2
45.63,1.78,5.99,1443.36,0
49.71,4.94,5.46,1436.67,0
52.64,4.59,9.33,1468.29,0
64.2,1.93,11.42,1366.35,0
74.39,7.6,13.91,1360.88,1
60.16,3.65,7.29,1406.39,0
49.95,3.95,5.18,1431.15,0
55.08,3.68,9.59,1416.88,0
46.61,2.34,10.9,1354.09,0
51.09,1.35,7.01,1467.22,0
51.39,4.46,5.98,1358.19,0
45.9,4.01,10.16,1353.34,0
58.84,4.64,8.57,1457.82,0
54.82,1.48,7.28,1434.45,0
50.23,4.97,5.01,1379.58,0
70.0,6.42,13.7,1412.19,1
52.55,4.12,6.53,1480.69,0
58.95,1.06,5.81,1356.9,0
70.52,4.5,14.05,1429.24,1
81.49,4.22,12.7,1399.19,1
53.13,1.26,11.81,1404.01,0
55.78,2.54,7.38,1445.17,0
68.15,5.29,15.46,1401.58,1
60.14,3.47,5.95,1406.1,0
43.48,1.04,8.81,1496.37,0
65.45,6.81,9.71,1322.94,1
64.0,3.08,7.8,1428.21,0
82.71,14.52,22.37,1104.16,2
64.77,3.19,9.53,1487.89,0
46.05,3.86,5.64,1379.89,0
40.09,1.97,8.57,1406.99,0
58.56,1.88,7.58,1404.6,0
50.43,1.64,6.2,1412.72,0
59.37,8.21,13.15,1319.0,1
68.6,6.14,13.56,1418.11,1
62.25,3.41,10.54,1325.36,1
60.73,3.16,5.07,1451.54,0
62.52,3.41,5.22,1444.97,0
60.94,4.27,6.06,1455.83,0
43.23,3.26,5.34,1481.06,0
59.89,2.72,8.18,1481.9,0
48.87,4.58,8.55,1452.33,0
97.45,14.14,21.76,1178.54,2
42.5,2.09,10.71,1406.75,0
42.66,2.24,8.87,1498.2,0
40.23,2.74,7.51,1430.86,0
84.25,8.38,10.33,1335.54,1
63.89,8.6,9.75,1291.84,1
47.51,2.34,5.65,1443.0,0
63.28,4.29,9.47,1370.52,0
44.17,2.72,6.0,1483.51,0
43.99,1.66,7.0,1468.93,0
76.25,7.91,12.35,1394.78,1
84.96,12.63,16.12,1186.3,2
83.29,12.86,24.75,1311.7,2
54.08,4.05,7.23,1406.03,0
82.19,8.82,11.41,1448.31,1
89.54,14.49,16.63,1144.89,2
64.42,2.16,7.86,1361.6,0
53.2,1.86,11.19,1362.81,0
82.32,8.91,17.04,1269.19,2
92.39,13.31,15.64,1191.7,2
63.47,2.24,8.59,1366.33,0
93.14,8.52,16.1,1184.37,2
63.73,3.04,6.3,1423.2,0
82.08,12.93,23.42,1218.77,2
50.74,1.95,7.75,1399.94,0
59.86,4.53,5.41,1465.86,0
63.19,3.37,10.95,1476.14,0
55.34,3.01,14.61,1449.46,1
72.08,7.02,13.97,1302.63,1
57.98,3.67,10.24,1378.34,0
49.06,2.96,10.72,1394.95,0
62.31,3.12,8.38,1453.42,0
49.69,1.96,7.61,1366.66,0
41.76,2.11,7.27,1491.77,0
53.97,2.39,5.36,1412.66,0
83.08,8.94,11.17,1448.46,1
56.53,3.43,5.76,1448.4,0
80.06,3.98,14.83,1396.75,1
61.17,4.1,9.51,1480.57,0
41.79,2.64,7.18,1451.57,0
43.16,1.91,6.63,1497.78,0
50.31,2.12,9.31,1461.04,0
50.61,1.58,10.82,1402.3,0
61.62,4.84,8.97,1452.34,0
63.82,2.83,8.71,1470.72,0
64.15,4.04,11.66,1455.38,0
56.9,4.79,8.08,1398.26,1
43.58,2.5,10.58,1405.11,0
55.23,3.43,6.82,1459.08,0
56.15,3.53,5.77,1419.32,0
64.23,4.54,11.49,1499.24,0
60.32,4.78,5.22,1486.56,0
63.7,1.28,8.55,1399.34,0
43.03,2.21,5.71,1453.82,0
78.75,6.85,11.03,1339.26,1
40.44,1.57,6.56,1429.18,0
64.84,3.58,8.97,1427.29,0
49.47,1.57,6.9,1497.68,0
77.1,9.87,18.01,1140.54,2
84.65,3.73,13.21,1280.41,1
94.93,11.2,23.43,1105.34,2
54.96,1.98,5.41,1458.21,0
70.12,3.07,10.09,1334.96,1
45.31,1.94,7.29,1392.27,0
54.35,2.76,8.24,1493.16,0
75.35,8.72,12.09,1435.35,1
40.18,3.45,11.81,1478.39,0
95.91,9.66,19.97,1148.2,2
42.88,1.35,10.47,1373.4,0
79.29,9.48,15.3,1195.47,2
49.33,1.2,9.11,1418.89,0
57.72,2.0,7.27,1400.13,0
64.05,2.54,11.31,1473.1,0
94.14,11.73,22.13,1293.43,2
64.07,4.68,5.74,1484.89,0
103.09,12.41,21.97,1318.1,2
52.75,1.94,11.14,1375.99,0
61.65,8.42,11.93,1395.41,1
41.01,3.45,10.64,1415.67,0
64.39,2.33,9.17,1363.53,0
44.74,4.47,10.08,1381.98,0
58.78,3.71,6.39,1424.1,0
58.37,1.1,9.09,1491.22,0
53.34,2.95,10.03,1421.01,0
66.81,4.64,8.03,1402.37,1
49.73,3.23,9.04,1374.83,0
60.89,4.9,9.25,1371.75,0
56.22,3.26,7.56,1446.33,0
58.61,6.27,8.05,1335.18,1
76.33,3.13,15.99,1437.77,1
51.64,3.17,7.01,1438.62,0
48.89,1.64,11.03,1407.88,0
41.22,4.61,8.38,1392.14,0
82.22,8.53,12.28,1366.96,1
52.97,3.81,7.55,1495.77,0
70.65,3.97,11.07,1379.47,1
93.63,10.31,24.38,1180.23,2
44.02,3.93,8.02,1416.89,0
42.81,1.08,11.39,1401.86,0
55.05,4.94,7.04,1477.21,0
47.31,3.76,5.0,1358.95,0
64.91,3.95,10.96,1364.8,0
55.11,2.21,6.4,1431.39,0
52.66,3.78,7.14,1410.36,0
93.85,14.13,16.25,1208.63,2
50.59,3.13,5.14,1427.34,0
60.2,4.05,10.58,1415.34,0
43.53,4.28,11.2,1385.2,0
63.14,3.23,14.78,1426.86,1
42.28,1.31,7.79,1473.24,0
64.96,1.9,6.42,1438.4,0
67.57,5.92,14.42,1330.36,1
56.51,1.41,5.14,1364.36,0
50.72,3.16,9.88,1455.32,0
63.29,4.63,10.47,1352.91,0
62.58,3.33,14.14,1349.68,1
51.62,3.68,11.75,1499.89,0
57.62,2.5,5.92,1385.58,0
53.91,3.59,10.34,1490.89,0
46.79,4.78,7.22,1359.51,0
66.59,7.52,15.65,1283.97,1
80.74,8.99,9.93,1286.86,1
41.74,1.7,10.99,1384.08,0
73.86,8.14,12.12,1310.63,1
55.96,3.5,9.18,1373.91,0
62.2,1.06,11.64,1484.84,0
49.15,4.52,5.92,1368.34,0
71.72,4.54,13.21,1299.77,1
102.07,13.87,18.67,1267.38,2
45.26,4.06,6.77,1479.83,0
56.77,4.02,5.77,1420.17,0
62.94,4.53,6.16,1376.01,0
64.99,4.39,6.82,1379.27,0
47.12,2.2,7.65,1391.09,0
61.45,7.29,14.4,1338.84,1
59.75,1.16,8.02,1407.34,0
57.78,3.85,5.81,1435.54,0
56.04,2.31,9.83,1359.16,0
46.16,3.03,5.99,1453.74,0
41.63,2.22,8.01,1391.28,0
46.43,4.79,6.19,1494.85,0
51.17,4.11,6.54,1374.68,0
44.82,1.76,10.38,1389.84,0
55.27,8.54,14.92,1372.62,1
51.69,2.99,8.06,1408.93,0
72.56,7.34,10.91,1364.36,1
41.76,2.39,11.85,1403.08,0
50.22,1.69,6.1,1387.54,0
79.69,8.6,12.35,1314.05,1
41.58,3.09,9.57,1375.71,0
79.33,3.2,11.74,1389.93,1
63.96,1.36,6.62,1356.99,0
64.68,4.46,13.9,1405.13,1
59.02,4.54,14.99,1323.52,1
63.64,3.7,10.48,1405.02,0
54.91,3.42,5.11,1368.78,0
40.99,2.69,11.78,1469.34,0
78.69,3.55,11.96,1289.78,1
56.09,1.81,8.67,1450.43,0
93.43,10.12,18.63,1114.61,2
63.14,2.5,10.31,1429.54,0
57.99,2.77,9.59,1401.05,0
51.61,3.22,10.61,1381.67,0
73.71,7.57,8.31,1422.31,1
43.53,2.76,6.97,1464.68,0
83.93,4.22,12.19,1328.81,1
45.96,4.04,11.11,1392.2,0
42.2,3.85,11.81,1430.62,0
54.56,3.21,11.02,1365.24,0
81.1,6.47,11.44,1389.07,1
47.78,4.11,6.8,1369.61,0
78.12,11.58,24.19,1298.91,2
109.61,12.22,22.09,1309.28,2
69.7,7.51,12.12,1294.7,1
64.43,2.63,11.1,1467.36,0
84.88,6.05,10.76,1311.6,1
64.06,2.08,8.1,1364.34,0
